date,t2m_c_c1,t2m_min_c_c1,t2m_max_c_c1,skin_t_c_c1,precip_mm_c1,evap_mm_c1,pot_evap_mm_c1,evap_gap_mm_c1,t2m_c_c2,t2m_min_c_c2,t2m_max_c_c2,skin_t_c_c2,precip_mm_c2,evap_mm_c2,pot_evap_mm_c2,evap_gap_mm_c2
1950-01-31,25.27835076616367,20.95918152134948,30.51536725277026,25.74643585126222,0.0017056657384273421,0.5926748487721785,33.48580014331948,32.8931252945473,25.27835076616367,20.95918152134948,30.51536725277026,25.74643585126222,0.0017056657384273421,0.5926748487721785,33.48580014331948,32.8931252945473
1950-02-01,25.2097766981027,20.89839180640331,29.869291446762304,25.69820521301932,0.0038575317858282115,0.5423173714493437,35.858095442799446,35.3157780713501,25.2097766981027,20.89839180640331,29.869291446762304,25.69820521301932,0.0038575317858282115,0.5423173714493437,35.858095442799446,35.3157780713501
1950-02-02,25.02996123487327,21.251237829086733,29.555315079643606,25.51953621636227,0.08786550092600678,0.548743998140422,32.35748325982701,31.80873926168659,25.02996123487327,21.251237829086733,29.555315079643606,25.51953621636227,0.08786550092600678,0.548743998140422,32.35748325982701,31.80873926168659
1950-02-03,24.572160708418778,21.674975702031134,28.68932817062057,25.140109792281407,0.07634364449742759,0.44254876191650055,27.547196939445882,27.10464817752938,24.572160708418778,21.674975702031134,28.68932817062057,25.140109792281407,0.07634364449742759,0.44254876191650055,27.547196939445882,27.10464817752938
1950-02-04,23.758556873786745,21.035347559419165,27.530907203429763,24.161916902673227,0.15044344817128738,0.47093106997332207,26.64642269005024,26.17549162007692,23.758556873786745,21.035347559419165,27.530907203429763,24.161916902673227,0.15044344817128738,0.47093106997332207,26.64642269005024,26.17549162007692
1950-02-05,23.42725257645094,20.341207718051294,26.982013023298464,23.86947114937078,0.4552589146850001,0.5802084633102291,25.741252175579184,25.161043712268956,23.42725257645094,20.341207718051294,26.982013023298464,23.86947114937078,0.4552589146850001,0.5802084633102291,25.741252175579184,25.161043712268956
1950-02-06,23.80230972681477,20.759284580253563,27.74768556794379,24.46027891260502,0.3994502339694629,0.529323916786487,25.189262330951976,24.659938414165488,23.80230972681477,20.759284580253563,27.74768556794379,24.46027891260502,0.3994502339694629,0.529323916786487,25.189262330951976,24.659938414165488
1950-02-07,23.691152724153937,20.20592394456247,28.636352240228746,24.374131704806985,0.004810538774112226,0.4868393802609229,24.343295859362538,23.856456479101617,23.691152724153937,20.20592394456247,28.636352240228746,24.374131704806985,0.004810538774112226,0.4868393802609229,24.343295859362538,23.856456479101617
1950-02-08,23.721435983256413,20.036022031218863,28.856382844447182,24.324978676393243,0.0017142636465905525,0.4125665571486792,28.325230830590794,27.912664273442115,23.721435983256413,20.036022031218863,28.856382844447182,24.324978676393243,0.0017142636465905525,0.4125665571486792,28.325230830590794,27.912664273442115
1950-02-09,24.525424340438065,21.001293177804428,30.165063234700767,25.100324318691094,0.014869898689389285,0.4342707899484721,33.515185834174005,33.080915044225534,24.525424340438065,21.001293177804428,30.165063234700767,25.100324318691094,0.014869898689389285,0.4342707899484721,33.515185834174005,33.080915044225534
1950-02-10,24.833505587629816,20.661739844644217,29.53068707698924,25.55735819154728,0.002279594889775658,0.40239716580517476,38.407978382947014,38.00558121714184,24.833505587629816,20.661739844644217,29.53068707698924,25.55735819154728,0.002279594889775658,0.40239716580517476,38.407978382947014,38.00558121714184
1950-02-11,24.755959453719527,20.748775160501623,29.99612363013796,25.367826467301086,4.261732051702438E-4,0.3611976293930288,32.69746566310069,32.33626803370766,24.755959453719527,20.748775160501623,29.99612363013796,25.367826467301086,4.261732051702438E-4,0.3611976293930288,32.69746566310069,32.33626803370766
1950-02-12,25.893096989354888,21.551411334256386,32.141398680264615,26.429283825035952,0.001838485217925821,0.37622879390178643,41.09325949082955,40.717030696927765,25.893096989354888,21.551411334256386,32.141398680264615,26.429283825035952,0.001838485217925821,0.37622879390178643,41.09325949082955,40.717030696927765
1950-02-13,26.854414643845814,21.920861015575042,33.561931374426365,27.42373606784946,0.0025719402287904813,0.3748930762375941,43.535806068067345,43.160912991829754,26.854414643845814,21.920861015575042,33.561931374426365,27.42373606784946,0.0025719402287904813,0.3748930762375941,43.535806068067345,43.160912991829754
1950-02-14,25.386501078814717,22.776009314880582,29.0858611920803,26.10302218439108,1.8372098831942216,0.735848613264444,20.861925678632755,20.12607706536831,25.386501078814717,22.776009314880582,29.0858611920803,26.10302218439108,1.8372098831942216,0.735848613264444,20.861925678632755,20.12607706536831
1950-02-15,22.122734333766743,21.009320918637627,23.847328728342802,22.29993029069624,4.385225017664572,2.7944046463364645,28.635736236000348,25.841331589663884,22.122734333766743,21.009320918637627,23.847328728342802,22.29993029069624,4.385225017664572,2.7944046463364645,28.635736236000348,25.841331589663884
1950-02-16,21.32802680448799,20.43035977032025,22.44078572626978,21.66598995419696,0.1977616744981182,0.49058295715522815,33.60182839449378,33.11124543733855,21.32802680448799,20.43035977032025,22.44078572626978,21.66598995419696,0.1977616744981182,0.49058295715522815,33.60182839449378,33.11124543733855
1950-02-17,21.050651542365188,19.33618270696661,24.436877358635684,21.44170391297314,0.018794037873099242,0.5377701957037263,38.52689990005512,37.98912970435139,21.050651542365188,19.33618270696661,24.436877358635684,21.44170391297314,0.018794037873099242,0.5377701957037263,38.52689990005512,37.98912970435139
1950-02-18,21.77880278920236,18.980791234482922,26.651782960747312,22.231933727132457,4.261732051702438E-4,0.5484007931419053,34.77217467234729,34.22377387920538,21.77880278920236,18.980791234482922,26.651782960747312,22.231933727132457,4.261732051702438E-4,0.5484007931419053,34.77217467234729,34.22377387920538
1950-02-19,22.02020822766633,19.369613912971317,25.043740511494832,22.518597977752506,0.16810621393109,0.5691051227278422,34.67196601929485,34.10286089656701,22.02020822766633,19.369613912971317,25.043740511494832,22.518597977752506,0.16810621393109,0.5691051227278422,34.67196601929485,34.10286089656701
1950-02-20,21.422808345970736,18.702915060776263,25.214672385037943,21.83857757341707,0.0012845173387177056,0.45499321323920816,36.60386887895007,36.14887566571086,21.422808345970736,18.702915060776263,25.214672385037943,21.83857757341707,0.0012845173387177056,0.45499321323920816,36.60386887895007,36.14887566571086
1950-02-21,22.303444337010774,17.78161274102763,28.96127339437328,22.867379728941557,8.646459832561959E-4,0.514054269401613,39.03376268549005,38.51970841608844,22.303444337010774,17.78161274102763,28.96127339437328,22.867379728941557,8.646459832561959E-4,0.514054269401613,39.03376268549005,38.51970841608844
1950-02-22,24.96387318625341,20.57260822163107,32.52622890922538,25.5656231877835,0.0017206387497026299,0.4909779022238799,40.14792296721843,39.656945064994545,24.96387318625341,20.57260822163107,32.52622890922538,25.5656231877835,0.0017206387497026299,0.4909779022238799,40.14792296721843,39.656945064994545
1950-02-23,25.72162121150984,21.942276250362795,30.439162226586518,26.60800176734449,0.03667422438608469,0.39138627284826133,26.90604506778901,26.514658794940747,25.72162121150984,21.942276250362795,30.439162226586518,26.60800176734449,0.03667422438608469,0.39138627284826133,26.90604506778901,26.514658794940747
1950-02-24,25.858824816608944,22.914325384373058,31.742710525496364,26.62450190422419,0.002526567097458747,0.35505098208401903,23.980173676964597,23.625122694880577,25.858824816608944,22.914325384373058,31.742710525496364,26.62450190422419,0.002526567097458747,0.35505098208401903,23.980173676964597,23.625122694880577
1950-02-25,26.189220246085256,22.590295093048496,31.166531174281147,26.939577606898183,0.012975520716455875,0.33032242897615827,27.787559222549397,27.45723679357324,26.189220246085256,22.590295093048496,31.166531174281147,26.939577606898183,0.012975520716455875,0.33032242897615827,27.787559222549397,27.45723679357324
1950-02-26,25.89508799841468,22.636246944372317,30.20837209069333,26.706967848763952,0.004476396999973715,0.3001479216788637,27.288429126768047,26.988281205089184,25.89508799841468,22.636246944372317,30.20837209069333,26.706967848763952,0.004476396999973715,0.3001479216788637,27.288429126768047,26.988281205089184
